Date,Price,Open,High,Low,Vol.,Change %,SMA_5,SMA_20,Recommendation,Target
2025-09-23,1168.4,"1,189.80","1,194.50","1,165.00",2.11M,-1.67%,1192.9199999999998,1194.955,WAIT,1178.6
2025-09-24,1178.6,"1,167.90","1,185.20","1,161.40",1.40M,0.87%,1187.78,1195.775,WAIT,1173.5
2025-09-25,1173.5,"1,184.50","1,192.40","1,171.60",1.27M,-0.43%,1180.6599999999999,1196.3300000000002,WAIT,1162.6
2025-09-26,1162.6,"1,170.00","1,179.00","1,160.20",1.01M,-0.93%,1174.28,1196.65,WAIT,1152.5
2025-09-29,1152.5,"1,160.00","1,162.10","1,149.20",2.13M,-0.87%,1167.1200000000001,1195.5549999999998,WAIT,1152.9
2025-09-30,1152.9,"1,155.60","1,159.60","1,146.40",1.41M,0.03%,1164.02,1193.1550000000002,WAIT,1166.4
2025-10-01,1166.4,"1,157.90","1,169.20","1,145.00",727.80K,1.17%,1161.58,1191.7350000000001,WAIT,1169.9
2025-10-03,1169.9,"1,160.00","1,171.30","1,154.40",1.16M,0.30%,1160.86,1189.6,WAIT,1181.7
2025-10-06,1181.7,"1,163.50","1,183.70","1,163.50",639.97K,1.01%,1164.68,1188.26,WAIT,1176.8
2025-10-07,1176.8,"1,181.70","1,192.20","1,175.00",922.44K,-0.41%,1169.5400000000002,1187.715,WAIT,1180.5
2025-10-08,1180.5,"1,170.00","1,182.50","1,158.60",893.58K,0.31%,1175.0600000000002,1186.6299999999999,WAIT,1187.8
2025-10-09,1187.8,"1,175.10","1,189.10","1,172.90",922.19K,0.62%,1179.34,1185.145,WAIT,1199.5
2025-10-10,1199.5,"1,186.40","1,202.00","1,184.40",1.11M,0.99%,1185.2599999999998,1184.08,BUY,1188.1
2025-10-13,1188.1,"1,199.00","1,200.80","1,181.90",1.06M,-0.95%,1186.54,1182.605,BUY,1175.5
2025-10-14,1175.5,"1,190.10","1,194.30","1,171.00",1.29M,-1.06%,1186.28,1180.7549999999999,BUY,1221.4
2025-10-15,1221.4,"1,175.50","1,225.00","1,175.50",2.28M,3.90%,1194.4599999999998,1181.615,BUY,1276.6
2025-10-16,1276.6,"1,221.40","1,286.50","1,216.50",6.93M,4.52%,1212.22,1185.23,BUY,1289.5
2025-10-17,1289.5,"1,263.90","1,311.60","1,261.30",3.17M,1.01%,1230.22,1189.25,BUY,1285.4
2025-10-20,1285.4,"1,289.50","1,305.60","1,280.80",1.25M,-0.32%,1249.6799999999998,1193.795,BUY,1287.3
2025-10-21,1287.3,"1,280.00","1,292.00","1,277.30",245.14K,0.15%,1272.04,1198.745,BUY,1272.8
2025-10-23,1272.8,"1,287.00","1,303.80","1,270.80",1.75M,-1.13%,1282.3200000000002,1203.965,BUY,1282.0
2025-10-24,1282.0,"1,274.40","1,284.50","1,259.40",1.43M,0.72%,1283.4,1209.1349999999998,BUY,1283.0
2025-10-27,1283.0,"1,282.00","1,292.20","1,275.80",1.11M,0.08%,1282.1,1214.61,BUY,1271.0
2025-10-28,1271.0,"1,283.80","1,288.90","1,263.70",1.34M,-0.94%,1279.22,1220.03,BUY,1273.0
2025-10-29,1273.0,"1,275.00","1,281.00","1,266.50",836.93K,0.16%,1276.3600000000001,1226.0549999999998,BUY,1279.9
2025-10-30,1279.9,"1,278.00","1,281.40","1,267.70",728.70K,0.54%,1277.78,1232.405,BUY,1271.6
2025-10-31,1271.6,"1,279.90","1,284.00","1,269.60",943.04K,-0.65%,1275.7,1237.665,BUY,1266.7
2025-11-03,1266.7,"1,269.60","1,269.90","1,255.50",847.05K,-0.39%,1272.44,1242.5049999999999,BUY,1265.0
2025-11-04,1265.0,"1,266.00","1,269.00","1,250.70",770.67K,-0.13%,1271.24,1246.6699999999998,BUY,1266.1
2025-11-06,1266.1,"1,265.00","1,278.90","1,260.10",1.17M,0.09%,1269.86,1251.135,BUY,1262.7
2025-11-07,1262.7,"1,264.00","1,270.90","1,256.40",596.68K,-0.27%,1266.42,1255.245,BUY,1262.9
2025-11-10,1262.9,"1,263.10","1,273.20","1,260.20",737.99K,0.02%,1264.6799999999998,1259.0,BUY,1268.1
2025-11-11,1268.1,"1,268.00","1,270.20","1,255.00",729.91K,0.41%,1264.96,1262.4299999999998,BUY,1278.2
2025-11-12,1278.2,"1,270.00","1,286.90","1,261.60",824.79K,0.80%,1267.6,1266.935,BUY,1275.2
2025-11-13,1275.2,"1,280.00","1,289.30","1,270.30",691.34K,-0.23%,1269.4199999999998,1271.92,WAIT,1271.6
2025-11-14,1271.6,"1,275.20","1,279.00","1,262.40",675.05K,-0.28%,1271.2,1274.4299999999998,WAIT,1270.3
2025-11-17,1270.3,"1,272.00","1,278.00","1,264.10",774.80K,-0.10%,1272.6799999999998,1274.1150000000002,WAIT,1265.1
2025-11-18,1265.1,"1,262.10","1,269.90","1,252.60",810.39K,-0.41%,1272.08,1272.895,WAIT,1279.0
2025-11-19,1279.0,"1,267.90","1,280.00","1,263.00",726.29K,1.10%,1272.24,1272.575,WAIT,1279.2
2025-11-20,1279.2,"1,288.00","1,288.60","1,275.20",796.86K,0.02%,1273.04,1272.17,BUY,1280.7
2025-11-21,1280.7,"1,275.00","1,288.90","1,273.00",673.23K,0.12%,1274.86,1272.565,BUY,1269.2
2025-11-24,1269.2,"1,285.00","1,285.80","1,259.50",2.64M,-0.90%,1274.64,1271.925,BUY,1263.2
2025-11-25,1263.2,"1,267.40","1,270.90","1,250.80",1.07M,-0.47%,1274.26,1270.935,BUY,1276.8
2025-11-26,1276.8,"1,257.10","1,282.70","1,257.10",810.81K,1.08%,1273.8200000000002,1271.225,BUY,1266.4
2025-11-27,1266.4,"1,276.00","1,279.50","1,260.50",708.61K,-0.81%,1271.26,1270.895,BUY,1261.1
2025-11-28,1261.1,"1,266.30","1,269.70","1,258.20",626.95K,-0.42%,1267.3400000000001,1269.955,WAIT,1260.6
2025-12-01,1260.6,"1,260.60","1,264.00","1,251.60",644.56K,-0.04%,1265.62,1269.4050000000002,WAIT,1258.9
2025-12-02,1258.9,"1,251.00","1,261.80","1,251.00",911.55K,-0.13%,1264.76,1269.0149999999999,WAIT,1241.9
2025-12-03,1241.9,"1,257.00","1,258.00","1,236.10",642.99K,-1.35%,1257.78,1267.8600000000001,WAIT,1242.4
2025-12-04,1242.4,"1,241.90","1,245.00","1,233.20",664.64K,0.04%,1252.98,1266.675,WAIT,1246.9
2025-12-05,1246.9,"1,237.50","1,249.00","1,234.20",911.70K,0.36%,1250.1399999999999,1265.885,WAIT,1214.8
2025-12-08,1214.8,"1,246.90","1,248.00","1,212.80",1.53M,-2.57%,1240.98,1263.48,WAIT,1215.8
2025-12-09,1215.8,"1,214.90","1,221.50","1,207.30",810.03K,0.08%,1232.3600000000001,1260.8650000000002,WAIT,1209.3
2025-12-10,1209.3,"1,215.80","1,221.80","1,205.00",514.86K,-0.53%,1225.8400000000001,1257.42,WAIT,1215.0
