Date,Price,Open,High,Low,Vol.,Change %,SMA_5,SMA_20,Recommendation,Target
2025-08-07,391.37,393.49,394.52,384.71,13.61M,-0.97%,394.26800000000003,408.219,WAIT,383.62
2025-08-08,383.62,392.25,395.28,381.38,10.14M,-1.98%,392.432,406.76300000000003,WAIT,395.76
2025-08-11,395.76,385.14,396.52,379.63,17.28M,3.16%,392.45,406.135,WAIT,395.97
2025-08-12,395.97,394.16,400.12,393.98,11.21M,0.05%,392.38800000000003,405.21750000000003,WAIT,401.82
2025-08-13,401.82,397.85,403.78,397.52,7.56M,1.48%,393.70799999999997,404.756,WAIT,402.33
2025-08-14,402.33,403.18,403.51,398.15,6.25M,0.13%,395.9,404.2385,WAIT,409.23
2025-08-18,409.23,409.84,414.68,407.36,14.23M,1.72%,401.02200000000005,404.11,WAIT,423.91
2025-08-19,423.91,409.69,425.79,407.48,19.44M,3.59%,406.652,404.4975,BUY,417.47
2025-08-20,417.47,423.91,424.25,417.1,10.05M,-1.52%,410.95200000000006,404.988,BUY,414.92
2025-08-21,414.92,420.13,420.7,414.68,8.43M,-0.61%,413.572,404.8455,BUY,411.84
2025-08-22,411.84,415.23,418.62,410.81,6.43M,-0.74%,415.47400000000005,404.2345,BUY,415.77
2025-08-25,415.77,413.92,417.04,411.84,6.43M,0.96%,416.78200000000004,404.2165,BUY,412.65
2025-08-26,412.65,415.77,415.86,410.62,7.50M,-0.75%,414.53000000000003,404.1785,BUY,408.9
2025-08-28,408.9,411.59,412.2,404.27,9.47M,-0.91%,412.816,403.66700000000003,BUY,404.99
2025-08-29,404.99,408.9,412.35,404.39,8.20M,-0.95%,410.83000000000004,403.6835,BUY,417.8
2025-09-01,417.8,406.39,418.62,405.93,7.64M,3.16%,412.02200000000005,404.41600000000005,BUY,414.32
2025-09-02,414.32,417.8,420.52,412.65,7.85M,-0.83%,411.73199999999997,405.492,BUY,418.95
2025-09-03,418.95,416.5,419.8,414.68,6.09M,1.12%,412.992,406.656,BUY,416.19
2025-09-04,416.19,427.33,427.61,415.1,13.44M,-0.66%,414.45,407.65150000000006,BUY,418.74
2025-09-05,418.74,418.25,422.16,413.53,6.69M,0.61%,417.2,408.8275,BUY,435.57
2025-09-08,435.57,420.73,437.08,420.16,20.53M,4.02%,420.754,411.0375,BUY,433.17
2025-09-09,433.17,436.56,437.23,431.93,9.41M,-0.55%,424.524,413.515,BUY,429.27
2025-09-10,429.27,434.45,435.87,425.4,10.36M,-0.90%,426.588,415.1905,BUY,427.3
2025-09-11,427.3,429.94,431.03,426.52,5.53M,-0.46%,428.81000000000006,416.75699999999995,BUY,432.99
2025-09-12,432.99,428.6,435.2,428.21,8.25M,1.33%,431.66,418.3155,BUY,431.57
2025-09-15,431.57,433.02,437.05,430.75,6.01M,-0.33%,430.85999999999996,419.77750000000003,BUY,431.78
2025-09-16,431.78,432.84,435.69,426.79,9.77M,0.05%,430.582,420.90500000000003,BUY,435.35
2025-09-17,435.35,432.84,437.65,432.42,11.87M,0.83%,431.79800000000006,421.47700000000003,BUY,430.54
2025-09-18,430.54,437.08,439.05,428.36,12.20M,-1.11%,432.446,422.13050000000004,BUY,428.27
2025-09-19,428.27,431.93,431.93,426.76,12.13M,-0.53%,431.50200000000007,422.79799999999994,BUY,421.49
2025-09-22,421.49,429.21,431.03,420.64,9.69M,-1.58%,429.486,423.28049999999996,BUY,424.58
2025-09-23,424.58,424.85,428.48,421.94,11.90M,0.73%,428.046,423.721,BUY,413.44
2025-09-24,413.44,424.06,425.76,412.44,13.25M,-2.62%,423.66400000000004,423.76050000000004,WAIT,402.15
2025-09-25,402.15,405.54,408.63,396.7,24.69M,-2.73%,417.98600000000005,423.42299999999994,WAIT,407.36
2025-09-26,407.36,403.18,411.87,400.97,15.78M,1.29%,413.804,423.5415,WAIT,407.11
2025-09-29,407.11,414.08,414.68,405.6,13.01M,-0.06%,410.928,423.00699999999995,WAIT,411.77
