Date,Price,Open,High,Low,Vol.,Change %,SMA_5,SMA_20,Recommendation,Target
2025-06-16,256.79,253.99,257.5,252.19,41.44M,2.10%,249.63600000000002,244.094,BUY,252.31
2025-06-17,252.31,256.94,257.09,251.55,18.78M,-1.74%,251.16199999999998,244.24650000000003,BUY,250.36
2025-06-18,250.36,254.03,255.89,249.77,12.69M,-0.77%,251.77000000000004,244.33049999999997,BUY,251.56
2025-06-19,251.56,250.5,253.0,248.2,10.79M,0.48%,252.50600000000003,244.825,BUY,251.89
2025-06-20,251.89,252.26,253.25,249.35,15.91M,0.13%,252.58200000000002,245.20749999999998,BUY,251.38
2025-06-23,251.38,253.01,255.49,250.33,16.78M,-0.20%,251.5,245.4795,BUY,243.92
2025-06-24,243.92,247.5,248.0,243.49,22.22M,-2.97%,249.82200000000003,245.44850000000002,BUY,241.91
2025-06-25,241.91,244.0,245.3,241.5,13.06M,-0.82%,248.13199999999998,245.4105,BUY,244.73
2025-06-26,244.73,242.0,245.37,241.54,15.77M,1.17%,246.766,245.49500000000003,BUY,242.83
2025-06-27,242.83,245.01,246.22,242.0,21.69M,-0.78%,244.954,245.66649999999998,WAIT,244.21
2025-06-30,244.21,244.0,245.7,243.0,8.78M,0.57%,243.51999999999998,245.96150000000003,WAIT,243.37
2025-07-01,243.37,245.3,245.3,241.3,8.47M,-0.34%,243.41,246.2665,WAIT,241.07
2025-07-02,241.07,242.9,243.75,240.2,10.42M,-0.95%,243.24200000000002,246.41750000000002,WAIT,244.05
2025-07-03,244.05,242.0,246.2,241.8,13.89M,1.24%,243.106,246.7315,WAIT,245.24
2025-07-04,245.24,245.2,245.45,242.51,7.72M,0.49%,243.58800000000002,246.99049999999997,WAIT,241.52
2025-07-07,241.52,245.5,245.5,240.83,9.22M,-1.52%,243.05,246.92650000000003,WAIT,243.24
2025-07-08,243.24,242.41,243.7,240.65,7.54M,0.71%,243.02399999999997,246.8545,WAIT,243.35
2025-07-09,243.35,243.35,244.59,242.27,9.59M,0.05%,243.48000000000002,246.65600000000003,WAIT,243.09
2025-07-10,243.09,243.51,244.69,242.33,8.01M,-0.11%,243.288,246.41649999999998,WAIT,241.76
2025-07-11,241.76,243.05,243.09,240.8,5.61M,-0.55%,242.592,245.929,WAIT,244.22
2025-07-14,244.22,242.9,244.89,241.14,7.57M,1.02%,243.132,245.3005,WAIT,243.67
2025-07-15,243.67,244.48,245.37,242.7,7.84M,-0.23%,243.218,244.86849999999998,WAIT,242.85
2025-07-16,242.85,244.0,244.15,242.3,5.66M,-0.34%,243.118,244.493,WAIT,243.87
2025-07-17,243.87,243.0,244.56,242.82,7.01M,0.42%,243.27400000000003,244.1085,WAIT,246.31
2025-07-18,246.31,244.74,247.35,243.46,10.29M,1.00%,244.18400000000003,243.8295,BUY,245.04
2025-07-21,245.04,246.0,246.3,244.43,5.42M,-0.52%,244.348,243.5125,BUY,246.41
2025-07-22,246.41,245.04,246.87,244.07,5.87M,0.56%,244.89600000000002,243.637,BUY,245.55
2025-07-23,245.55,246.0,247.2,244.26,7.36M,-0.35%,245.436,243.81900000000002,BUY,244.83
2025-07-24,244.83,245.56,246.2,243.76,4.59M,-0.29%,245.62800000000001,243.82399999999998,BUY,240.29
2025-07-25,240.29,244.0,244.8,239.25,7.43M,-1.85%,244.42399999999998,243.69699999999997,BUY,240.02
2025-07-28,240.02,240.29,241.56,237.8,6.87M,-0.11%,243.42,243.4875,WAIT,241.44
2025-07-29,241.44,240.02,242.51,239.82,6.16M,0.59%,242.42600000000002,243.391,WAIT,241.81
2025-07-30,241.81,242.54,243.71,240.1,8.77M,0.15%,241.67799999999997,243.42800000000003,WAIT,241.0
2025-07-31,241.0,240.2,242.81,239.66,10.25M,-0.33%,240.91199999999998,243.27550000000002,WAIT,236.79
2025-08-01,236.79,240.1,240.71,234.05,12.63M,-1.75%,240.212,242.853,WAIT,234.83
2025-08-04,234.83,236.5,238.39,234.0,16.17M,-0.83%,239.17399999999998,242.5185,WAIT,234.48
2025-08-05,234.48,235.5,236.0,233.05,9.56M,-0.15%,237.78199999999998,242.08049999999997,WAIT,233.77
2025-08-06,233.77,234.55,235.37,232.91,7.57M,-0.30%,236.17399999999998,241.6015,WAIT,233.93
2025-08-07,233.93,233.15,234.2,231.31,5.56M,0.07%,234.76,241.14350000000005,WAIT,233.44
2025-08-08,233.44,233.9,235.12,232.68,5.25M,-0.21%,234.09,240.72750000000002,WAIT,233.79
2025-08-11,233.79,233.44,235.0,231.58,4.70M,0.15%,233.882,240.206,WAIT,235.52
2025-08-12,235.52,233.8,236.36,233.61,7.04M,0.74%,234.09,239.79850000000002,WAIT,238.67
2025-08-13,238.67,237.74,239.95,236.3,8.50M,1.34%,235.07,239.5895,WAIT,236.94
2025-08-14,236.94,238.51,238.67,234.43,7.26M,-0.72%,235.67199999999997,239.243,WAIT,238.16
2025-08-18,238.16,237.25,238.59,235.5,8.50M,0.51%,236.61599999999999,238.8355,WAIT,237.94
2025-08-19,237.94,237.5,238.54,236.68,5.54M,-0.09%,237.446,238.48050000000003,WAIT,237.93
2025-08-20,237.93,237.0,239.09,237.0,7.44M,0.00%,237.92800000000003,238.0565,WAIT,238.29
2025-08-21,238.29,238.0,240.99,237.23,8.11M,0.15%,237.852,237.6935,BUY,236.29
2025-08-22,236.29,238.0,238.63,235.89,5.42M,-0.84%,237.72200000000004,237.2665,BUY,236.76
2025-08-25,236.76,236.3,237.49,235.65,8.85M,0.20%,237.442,237.09,BUY,234.19
2025-08-26,234.19,236.66,237.3,233.8,14.67M,-1.09%,236.692,236.79849999999996,WAIT,233.39
2025-08-28,233.39,234.3,235.28,232.38,13.87M,-0.34%,235.78399999999996,236.39600000000002,WAIT,233.71
2025-08-29,233.71,233.39,235.37,231.33,9.93M,0.14%,234.868,235.99099999999999,WAIT,238.72
2025-09-01,238.72,234.0,239.19,233.07,4.37M,2.14%,235.35399999999998,235.877,WAIT,239.49
2025-09-02,239.49,238.75,242.5,237.4,5.92M,0.32%,235.9,236.012,WAIT,239.07
2025-09-03,239.07,239.5,241.94,238.46,4.36M,-0.18%,236.87599999999998,236.224,BUY,235.72
2025-09-04,235.72,239.07,239.35,235.43,8.78M,-1.40%,237.342,236.286,BUY,234.13
2025-09-05,234.13,235.75,237.16,233.01,7.21M,-0.67%,237.42600000000002,236.304,BUY,232.53
2025-09-08,232.53,234.13,234.98,232.06,8.42M,-0.68%,236.18800000000002,236.23399999999998,WAIT,231.33
2025-09-09,231.33,232.53,234.59,230.76,11.67M,-0.52%,234.55599999999998,236.12849999999997,WAIT,231.74
2025-09-10,231.74,233.0,233.04,231.0,11.78M,0.18%,233.09,236.026,WAIT,233.76
2025-09-11,233.76,232.1,235.22,232.1,11.05M,0.87%,232.698,235.93799999999996,WAIT,233.25
2025-09-12,233.25,234.51,235.41,232.7,6.07M,-0.22%,232.52200000000002,235.667,WAIT,232.26
2025-09-15,232.26,233.15,234.19,232.0,6.15M,-0.42%,232.46800000000002,235.433,WAIT,235.09
