Date,Price,Open,High,Low,Vol.,Change %,SMA_5,SMA_20,Recommendation,Target
2025-09-01,330.7,328.0,331.6,328.0,6.90M,0.96%,332.02,334.88250000000005,WAIT,336.3
2025-09-02,336.3,331.1,338.25,331.1,9.22M,1.69%,331.71000000000004,335.15250000000003,WAIT,334.25
2025-09-03,334.25,336.5,338.0,333.5,10.78M,-0.61%,331.92,335.265,WAIT,330.05
2025-09-04,330.05,333.5,334.9,329.3,7.93M,-1.26%,331.77000000000004,335.0875,WAIT,328.7
2025-09-05,328.7,330.05,331.8,325.95,5.68M,-0.41%,332.0,334.9175,WAIT,326.7
2025-09-08,326.7,328.75,330.95,326.35,5.24M,-0.61%,331.2,334.765,WAIT,324.1
2025-09-09,324.1,327.6,328.15,323.65,9.74M,-0.80%,328.76,334.23249999999996,WAIT,325.65
2025-09-10,325.65,325.5,328.05,325.15,6.51M,0.48%,327.03999999999996,333.70750000000004,WAIT,331.05
2025-09-11,331.05,326.45,333.5,326.0,10.31M,1.66%,327.24,333.255,WAIT,331.7
2025-09-12,331.7,332.0,333.5,328.4,5.26M,0.20%,327.84,332.84250000000003,WAIT,331.1
2025-09-15,331.1,331.0,333.8,330.65,6.57M,-0.18%,328.72,332.43,WAIT,335.05
2025-09-16,335.05,331.2,335.8,331.2,8.78M,1.19%,330.90999999999997,332.38,WAIT,336.4
2025-09-17,336.4,335.5,337.45,334.55,7.94M,0.40%,333.06000000000006,332.44750000000005,BUY,336.95
2025-09-18,336.95,337.0,337.6,334.1,6.50M,0.16%,334.23999999999995,332.19500000000005,BUY,338.65
2025-09-19,338.65,336.95,339.5,336.45,10.65M,0.50%,335.63,332.1875,BUY,339.2
2025-09-22,339.2,339.15,340.35,336.85,6.97M,0.16%,337.25,332.2975,BUY,343.0
2025-09-23,343.0,339.45,344.1,338.1,10.74M,1.12%,338.84000000000003,332.55499999999995,BUY,347.6
2025-09-24,347.6,343.3,350.4,342.25,14.65M,1.34%,341.08,333.275,BUY,340.5
2025-09-25,340.5,349.3,350.8,340.0,13.23M,-2.04%,341.78999999999996,333.76,BUY,337.9
2025-09-26,337.9,340.5,340.75,336.45,6.34M,-0.76%,341.64,334.2775,BUY,340.95
2025-09-29,340.95,339.1,343.75,338.0,16.92M,0.90%,341.98999999999995,334.79,BUY,340.45
2025-09-30,340.45,341.1,343.05,339.15,8.31M,-0.15%,341.47999999999996,334.9975,BUY,340.25
2025-10-01,340.25,340.3,343.05,338.05,6.02M,-0.06%,340.01,335.2975,BUY,342.0
2025-10-03,342.0,340.25,343.5,338.75,8.51M,0.51%,340.31,335.895,BUY,339.1
2025-10-06,339.1,340.6,341.8,335.65,8.44M,-0.85%,340.55,336.41499999999996,BUY,338.0
2025-10-07,338.0,339.1,341.4,336.85,16.13M,-0.32%,339.96000000000004,336.97999999999996,BUY,333.8
2025-10-08,333.8,339.25,339.25,332.3,13.22M,-1.24%,338.63,337.46500000000003,BUY,335.85
2025-10-09,335.85,333.8,336.4,331.2,6.82M,0.61%,337.75,337.975,WAIT,339.7
2025-10-10,339.7,336.0,341.95,335.95,8.97M,1.15%,337.29,338.40749999999997,WAIT,341.7
2025-10-13,341.7,337.95,342.1,336.2,6.66M,0.59%,337.81,338.90749999999997,WAIT,336.65
2025-10-14,336.65,342.0,343.0,335.2,7.55M,-1.48%,337.53999999999996,339.185,WAIT,339.25
2025-10-15,339.25,336.95,341.75,336.75,8.12M,0.77%,338.63,339.39500000000004,WAIT,341.5
2025-10-16,341.5,340.2,342.6,339.65,6.79M,0.66%,339.76000000000005,339.65,BUY,341.0
